Date,c1,c2,A,B,switch,c1_ret,c2_ret,rollex_ret,rollex_px
2007-02-15,115.3,117.85,0,1,0,0.010960105217010074,0.009854327335047097,0.009854327335047097,397.9743517086047
2007-02-16,113.2,116.0,0,1,0,-0.018213356461404984,-0.015697921086126332,-0.015697921086126332,391.72698174118074
2007-02-20,113.2,115.2,0,1,0,0.0,-0.006896551724137945,-0.006896551724137945,389.02541634986227
2007-02-21,115.15,116.45,0,1,0,0.017226148409894115,0.01085069444444442,0.01085069444444442,393.2466122737974
2007-02-22,118.9,120.15,0,1,0,0.032566217976552236,0.03177329325890943,0.03177329325890943,405.7413522086454
2007-02-23,119.25,120.15,0,1,0,0.002943650126156383,0.0,0.0,405.7413522086454
2007-02-26,117.85,118.9,0,1,0,-0.011740041928721245,-0.010403662089055299,-0.010403662089055299,401.5201562847103
2007-02-27,117.3,118.3,0,1,0,-0.004666949512091567,-0.005046257359125339,-0.005046257359125339,399.4939822412214
2007-02-28,117.7,118.5,0,1,0,0.0034100596760444635,0.0016906170752324368,0.0016906170752324368,400.169373589051
2007-03-01,116.0,116.6,0,1,0,-0.014443500424808908,-0.016033755274261652,-0.016033755274261652,393.7531557846696
2007-03-02,114.35,115.15,0,1,0,-0.014224137931034497,-0.012435677530017064,-0.012435677530017064,388.85656851290486
2007-03-05,110.55,111.5,0,1,0,-0.033231307389593345,-0.03169778549717761,-0.03169778549717761,376.5306764150142
2007-03-06,112.0,113.0,0,1,0,0.013116236996834063,0.013452914798206317,0.013452914798206317,381.5961115237364
2007-03-07,111.1,112.2,0,1,0,-0.008035714285714368,-0.0070796460176990594,-0.0070796460176990594,378.89454613241793
2007-03-08,111.1,112.4,0,1,0,0.0,0.0017825311942958333,0.0017825311942958333,379.5699374802475
2007-03-09,111.5,112.5,0,1,0,0.0036003600360037247,0.000889679715302405,0.000889679715302405,379.9076331541623
2007-03-12,111.0,111.8,0,1,0,-0.004484304932735439,-0.00622222222222224,-0.00622222222222224,377.5437634367586
2007-03-13,110.2,111.05,0,1,0,-0.007207207207207134,-0.0067084078711985295,-0.0067084078711985295,375.01104588239747
2007-03-14,109.0,109.85,0,1,0,-0.010889292196007316,-0.010805943268797913,-0.010805943268797913,370.9586977954197
2007-03-15,109.65,110.55,0,1,0,0.00596330275229362,0.006372325898953202,0.006372325898953202,373.3225675128234
2007-03-16,109.45,110.35,0,1,0,-0.0018239854081167906,-0.0018091361374943382,-0.0018091361374943382,372.64717616499377
2007-03-19,107.6,110.25,0,1,0,-0.016902695294655157,-0.000906207521522373,-0.000906207521522373,372.30948049107894
2007-03-20,108.9,109.3,0,1,1,0.012081784386617223,-0.008616780045351491,-0.008616780045351491,369.10137158888824
2007-03-21,112.5,115.35,1,0,0,0.03305785123966931,0.05535224153705398,0.029277218664226945,379.9076331541622
2007-03-22,111.75,114.6,1,0,0,-0.00666666666666671,-0.006501950585175553,-0.00666666666666671,377.3749155998011
2007-03-23,113.35,116.15,1,0,0,0.014317673378076101,0.013525305410122312,0.014317673378076101,382.7780463824381
2007-03-26,114.35,117.15,1,0,0,0.008822232024702226,0.0086095566078348,0.008822232024702226,386.1550031215862
2007-03-27,112.45,115.25,1,0,0,-0.01661565369479656,-0.016218523260776885,-0.01661565369479656,379.7387853172048
2007-03-28,112.7,115.5,1,0,0,0.002223210315695834,0.002169197396963085,0.002223210315695834,380.5830245019919
2007-03-29,110.6,113.5,1,0,0,-0.018633540372670843,-0.017316017316017285,-0.018633540372670843,373.49141534978077
2007-03-30,109.25,112.2,1,0,0,-0.01220614828209765,-0.011453744493392093,-0.01220614828209765,368.93252375193083
2007-04-02,108.6,111.55,1,0,0,-0.00594965675057213,-0.005793226381461736,-0.00594965675057213,366.7375018714846
2007-04-03,110.75,113.7,1,0,0,0.01979742173112342,0.0192738682205289,0.01979742173112342,373.99795886065306
2007-04-04,110.55,113.45,1,0,0,-0.0018058690744920947,-0.0021987686895338365,-0.0018058690744920947,373.3225675128234
2007-04-05,110.85,113.75,1,0,0,0.0027137042062415073,0.002644336712207984,0.0027137042062415073,374.3356545345678
2007-04-09,109.65,112.55,0,1,0,-0.010825439783491153,-0.010549450549450556,-0.010549450549450556,370.38661905815917
2007-04-10,109.25,112.15,0,1,0,-0.00364797081623347,-0.0035539760106618745,-0.0035539760106618745,369.0702738993563
2007-04-11,109.45,112.35,0,1,0,0.0018306636155607237,0.001783325902808608,0.001783325902808608,369.7284464787577
2007-04-12,112.85,115.7,0,1,0,0.031064412973960565,0.029817534490431674,0.029817534490431674,380.7528371837318
2007-04-13,111.8,114.65,0,1,0,-0.009304386353566674,-0.00907519446845284,-0.00907519446845284,377.29743114187426
2007-04-16,108.45,111.2,0,1,0,-0.029964221824686943,-0.03009158307893589,-0.03009158307893589,365.9439541471994
2007-04-17,109.6,112.25,0,1,0,0.010603964960811396,0.009442446043165464,0.009442446043165464,369.39936018905695
2007-04-18,109.35,112.1,0,1,0,-0.0022810218978102093,-0.0013363028953229383,-0.0013363028953229383,368.9057307545059
2007-04-19,108.5,111.5,0,1,0,-0.0077732053040694415,-0.005352363960749229,-0.005352363960749229,366.9312130163016
2007-04-20,107.7,110.65,0,1,0,-0.007373271889400845,-0.007623318385650224,-0.007623318385650224,364.1339795538455
2007-04-23,106.35,109.4,0,1,0,-0.012534818941504211,-0.011296882060551239,-0.011296882060551239,360.02040093258654
2007-04-24,104.4,107.65,0,1,0,-0.0183356840620591,-0.015996343692870174,-0.015996343692870174,354.261390862824
2007-04-25,104.35,107.25,0,1,0,-0.00047892720306519365,-0.0037157454714352722,-0.0037157454714352722,352.9450457040211
2007-04-26,103.75,106.75,0,1,0,-0.005749880210828895,-0.004662004662004615,-0.004662004662004615,351.2996142555175
2007-04-27,104.0,107.0,0,1,0,0.002409638554216942,0.0023419203747072626,0.0023419203747072626,352.12232997976935
2007-04-30,103.15,106.15,0,1,0,-0.008173076923076894,-0.007943925233644844,-0.007943925233644844,349.3250965173132
2007-05-01,101.85,104.85,0,1,0,-0.01260300533204084,-0.012246820536976122,-0.012246820536976122,345.04697475120383
2007-05-02,101.7,104.7,0,1,0,-0.0014727540500735214,-0.0014306151645206988,-0.0014306151645206988,344.5533453166528
2007-05-03,101.35,104.35,0,1,0,-0.0034414945919371,-0.003342884431709714,-0.003342884431709714,343.4015433027002
2007-05-04,103.0,106.0,0,1,0,0.016280217069561065,0.015812170579779572,0.015812170579779572,348.83146708276206
2007-05-07,101.9,104.8,0,1,0,-0.010679611650485366,-0.01132075471698113,-0.01132075471698113,344.8824316063534
2007-05-08,102.25,105.25,0,1,0,0.0034347399411187585,0.004293893129770909,0.004293893129770909,346.3633199100066
2007-05-09,103.25,106.25,0,1,0,0.009779951100244544,0.009501187648456089,0.009501187648456089,349.6541828070138
2007-05-10,103.6,106.55,0,1,0,0.003389830508474523,0.002823529411764669,0.002823529411764669,350.64144167611596
2007-05-11,102.8,105.7,0,1,0,-0.007722007722007707,-0.007977475363678987,-0.007977475363678987,347.8442082136599
2007-05-14,104.2,106.85,0,1,0,0.013618677042801508,0.010879848628192912,0.010879848628192912,351.62870054521807
2007-05-15,104.65,107.3,0,1,0,0.004318618042226552,0.004211511464670137,0.004211511464670137,353.10958884887134
2007-05-16,107.25,109.7,0,1,0,0.024844720496894457,0.02236719478098803,0.02236719478098803,361.00765980168865
2007-05-17,110.35,113.1,0,1,0,0.028904428904428903,0.030993618960802216,0.030993618960802216,372.19659365151307
2007-05-18,109.5,111.8,0,1,1,-0.0077027639329405595,-0.011494252873563204,-0.011494252873563204,367.91847188540373
2007-05-21,112.0,114.8,1,0,0,0.022831050228310446,0.02683363148479434,0.0017889087656530744,368.57664446480527
2007-05-22,111.55,114.3,1,0,0,-0.004017857142857184,-0.004355400696864131,-0.004017857142857184,367.095756161152
2007-05-23,112.05,114.8,1,0,0,0.0044822949350067365,0.004374453193350725,0.0044822949350067365,368.7411876096556
2007-05-24,113.35,116.1,1,0,0,0.011601963409192395,0.011324041811846763,0.011601963409192395,373.019309375765
2007-05-25,112.9,115.65,1,0,0,-0.003970004411115946,-0.003875968992247958,-0.003970004411115946,371.53842107211176
2007-05-29,110.7,113.5,1,0,0,-0.019486271036315395,-0.01859057501080852,-0.019486271036315395,364.2985226986959
2007-05-30,111.35,114.2,1,0,0,0.005871725383920445,0.006167400881057272,0.005871725383920445,366.4375835817506
2007-05-31,111.9,114.75,1,0,0,0.004939380332285692,0.004816112084063073,0.004939380332285692,368.24755817510453
2007-06-01,117.4,120.2,1,0,0,0.04915102770330648,0.047494553376906445,0.04915102770330648,386.34730410864404
2007-06-04,115.3,118.1,1,0,0,-0.0178875638841568,-0.017470881863560828,-0.0178875638841568,379.43649202492895
2007-06-05,116.55,119.35,1,0,0,0.010841283607979202,0.010584250635055081,0.010841283607979202,383.5500706461879
2007-06-06,116.45,119.3,1,0,0,-0.0008580008580008069,-0.00041893590280683846,-0.0008580008580008069,383.22098435648724
2007-06-07,116.95,119.85,0,1,0,0.004293688278230956,0.0046102263202012495,0.0046102263202012495,384.9877198250209
2007-06-08,114.85,117.75,0,1,0,-0.017956391620350676,-0.017521902377972465,-0.017521902377972465,378.2420025815287
2007-06-11,115.4,118.25,0,1,0,0.004788855028297956,0.00424628450106157,0.00424628450106157,379.84812573474113
2007-06-12,113.45,116.35,0,1,0,-0.016897746967071026,-0.016067653276955696,-0.016067653276955696,373.7448577525338
2007-06-13,114.6,117.4,0,1,0,0.01013662406346394,0.009024495058014725,0.009024495058014725,377.11771637427995
2007-06-14,114.75,117.2,0,1,0,0.0013089005235602524,-0.0017035775127768327,-0.0017035775127768327,376.47526711299497
2007-06-15,114.7,117.2,0,1,0,-0.0004357298474945148,0.0,0.0,376.47526711299497
2007-06-18,115.2,117.05,0,1,0,0.0043591979075849885,-0.0012798634812287712,-0.0012798634812287712,375.9934301670312
2007-06-19,113.35,115.8,0,1,0,-0.0160590277777779,-0.010679196924391232,-0.010679196924391232,371.9781222840001
2007-06-20,115.0,117.4,0,1,0,0.014556682840758839,0.013816925734024155,0.013816925734024155,377.1177163742799
2007-06-21,114.55,116.7,0,1,0,-0.003913043478260936,-0.00596252129471897,-0.00596252129471897,374.8691439597825
2007-06-22,113.6,115.4,0,1,0,-0.008293321693583655,-0.011139674378748854,-0.011139674378748854,370.69322376143015
2007-06-25,110.0,111.15,0,1,0,-0.03169014084507038,-0.03682842287694976,-0.03682842287694976,357.04117695912447
2007-06-26,109.95,111.9,0,1,0,-0.0004545454545453742,0.006747638326585648,0.006747638326585648,359.45036168894313
2007-06-27,110.4,112.2,0,1,0,0.004092769440654953,0.002680965147453085,0.002680965147453085,360.4140355808706
2007-06-28,110.8,112.6,0,1,0,0.0036231884057971175,0.0035650623885916666,0.0035650623885916666,361.6989341034405
2007-06-29,111.0,112.8,0,1,0,0.0018050541516245744,0.001776198934280604,0.001776198934280604,362.3413833647254
2007-07-02,110.2,112.0,0,1,0,-0.007207207207207134,-0.007092198581560294,-0.007092198581560294,359.77158631958554
2007-07-03,109.1,111.1,0,1,0,-0.009981851179673429,-0.008035714285714368,-0.008035714285714368,356.8805646438031
2007-07-05,108.3,110.4,0,1,0,-0.007332722273143855,-0.006300630063006185,-0.006300630063006185,354.63199222930575
2007-07-06,107.25,109.75,0,1,0,-0.00969529085872578,-0.005887681159420288,-0.005887681159420288,352.5440321301296
2007-07-09,107.05,109.4,0,1,0,-0.0018648018648018683,-0.0031890660592254205,-0.0031890660592254205,351.4197459228809
2007-07-10,108.5,111.15,0,1,0,0.013545072396076607,0.015996343692870285,0.015996343692870285,357.0411769591244
2007-07-11,109.2,111.85,0,1,0,0.006451612903225934,0.006297795771479819,0.006297795771479819,359.2897493736218
2007-07-12,109.4,111.4,0,1,0,0.001831501831501825,-0.004023245417970389,-0.004023245417970389,357.84423853573065
2007-07-13,107.75,109.75,0,1,0,-0.015082266910420472,-0.014811490125673288,-0.014811490125673288,352.5440321301296
2007-07-16,109.25,111.75,0,1,0,0.0139211136890951,0.018223234624145768,0.018223234624145768,358.9685247429793
2007-07-17,110.6,112.45,0,1,0,0.012356979405034219,0.006263982102908239,0.006263982102908239,361.21709715747676
2007-07-18,112.5,114.0,0,1,0,0.017179023508137492,0.013783903957314436,0.013783903957314436,366.19607893243534
2007-07-19,112.75,114.25,0,1,1,0.0022222222222221255,0.002192982456140413,0.002192982456140413,366.9991405090416
2007-07-20,114.0,117.95,1,0,0,0.011086474501108556,0.03238512035010954,-0.002188183807439792,366.1960789324354
2007-07-23,112.35,116.3,1,0,0,-0.014473684210526416,-0.013988978380669814,-0.014473684210526416,360.8958725268343
2007-07-24,115.75,119.7,1,0,0,0.030262572318647152,0.02923473774720553,0.030262572318647152,371.8175099686789
2007-07-25,114.2,118.15,1,0,0,-0.013390928725701912,-0.01294903926482871,-0.013390928725701912,366.8385281937204
2007-07-26,111.4,115.4,1,0,0,-0.024518388791593626,-0.02327549724925937,-0.024518388791593626,357.84423853573077
2007-07-27,112.7,116.7,1,0,0,0.011669658886894085,0.011265164644713943,0.011669658886894085,362.02015873408305
2007-07-30,112.95,117.05,1,0,0,0.002218278615794045,0.0029991431019709136,0.002218278615794045,362.82322031068924
2007-07-31,114.3,118.3,1,0,0,0.01195219123505975,0.010679196924391343,0.01195219123505975,367.1597528243628
2007-08-01,113.1,117.05,1,0,0,-0.01049868766404205,-0.010566356720202896,-0.01049868766404205,363.30505725665296
2007-08-02,116.2,120.15,1,0,0,0.027409372236958607,0.026484408372490442,0.027409372236958607,373.2630208065701
2007-08-03,117.65,121.55,1,0,0,0.012478485370051695,0.011652101539741944,0.012478485370051695,377.92077795088625
2007-08-06,118.4,122.4,1,0,0,0.006374840628984302,0.006993006993007089,0.006374840628984302,380.3299626807049
2007-08-07,117.45,121.5,0,1,0,-0.008023648648648685,-0.007352941176470673,-0.007352941176470673,377.5334188374644
2007-08-08,118.5,122.55,0,1,0,0.008939974457215838,0.00864197530864197,0.00864197530864197,380.7960533212449
2007-08-09,119.5,123.5,0,1,0,0.00843881856540074,0.007751937984496138,0.007751937984496138,383.74796071133215
2007-08-10,120.6,124.65,0,1,0,0.009205020920502127,0.009311740890688203,0.009311740890688203,387.3213222888061
2007-08-13,120.75,124.75,0,1,0,0.0012437810945273853,0.0008022462896108973,0.0008022462896108973,387.6320493824995
2007-08-14,119.15,123.15,0,1,0,-0.013250517598343614,-0.012825651302605157,-0.012825651302605157,382.66041588340534
2007-08-15,119.2,123.2,0,1,0,0.0004196391103650221,0.0004060089321964444,0.0004060089321964444,382.81577943025195
2007-08-16,111.3,115.25,0,1,0,-0.0662751677852349,-0.06452922077922085,-0.06452922077922085,358.1129754816277
2007-08-17,115.55,119.5,0,1,0,0.03818508535489662,0.03687635574837311,0.03687635574837311,371.3188769635966
2007-08-20,114.85,118.85,0,1,0,-0.0060579835569017915,-0.005439330543933085,-0.005439330543933085,369.2991508545896
2007-08-21,114.25,118.35,0,1,0,-0.005224205485415689,-0.0042069835927639465,-0.0042069835927639465,367.7455153861227
2007-08-22,114.45,118.8,0,1,0,0.0017505470459517891,0.0038022813688212143,0.0038022813688212143,369.1437873077429
2007-08-23,115.85,119.7,0,1,0,0.012232415902140525,0.007575757575757569,0.007575757575757569,371.9403311509834
2007-08-24,114.65,119.05,0,1,0,-0.010358221838584258,-0.005430242272347563,-0.005430242272347563,369.9206050419764
2007-08-27,113.1,117.2,0,1,0,-0.013519406890536545,-0.015539689206215845,-0.015539689206215845,364.1721538086488
2007-08-28,113.65,117.55,0,1,0,0.004862953138815351,0.002986348122866911,0.002986348122866911,365.25969863657565
2007-08-29,112.65,116.1,0,1,0,-0.008798944126704789,-0.012335176520629543,-0.012335176520629543,360.7541557780215
2007-08-30,111.75,116.15,0,1,0,-0.007989347536617841,0.0004306632213610939,0.0004306632213610939,360.90951932486826
2007-08-31,112.65,115.85,0,1,0,0.008053691275167862,-0.0025828669823505512,-0.0025828669823505512,359.9773380437881
2007-09-04,114.55,117.95,0,1,0,0.016866400355082023,0.01812688821752273,0.01812688821752273,366.5026070113492
2007-09-05,112.45,116.05,0,1,0,-0.018332605848974226,-0.016108520559559136,-0.016108520559559136,360.59879223117485
2007-09-06,113.55,116.75,0,1,0,0.009782125389061758,0.006031882809133915,0.006031882809133915,362.77388188702855
2007-09-07,113.75,116.9,0,1,0,0.001761338617349173,0.0012847965738758127,0.0012847965738758127,363.2399725275686
2007-09-10,117.05,120.05,0,1,0,0.029010989010989086,0.026946107784431073,0.026946107784431073,373.0278759789103
2007-09-11,116.55,119.5,0,1,0,-0.004271678769756537,-0.004581424406497225,-0.004581424406497225,371.31887696359667
2007-09-12,117.1,120.05,0,1,0,0.00471900471900466,0.0046025104602509526,0.0046025104602509526,373.02787597891023
2007-09-13,116.2,119.3,0,1,0,-0.0076857386848846465,-0.006247396917950843,-0.006247396917950843,370.6974227762098
2007-09-14,118.05,120.9,0,1,0,0.015920826161790025,0.013411567476949049,0.013411567476949049,375.6690562753041
2007-09-17,125.0,127.8,0,1,0,0.05887335874629396,0.05707196029776673,0.05707196029776673,397.10922574014774
2007-09-18,126.7,130.4,0,1,1,0.013600000000000056,0.020344287949921824,0.020344287949921824,405.1881301761758
2007-09-19,131.35,134.85,1,0,0,0.03670086819258089,0.03412576687116564,0.007285276073619507,408.14003756626295
2007-09-20,133.15,136.55,1,0,0,0.01370384468976038,0.012606599925843565,0.01370384468976038,413.733125252744
2007-09-21,129.9,133.5,1,0,0,-0.02440856177243711,-0.022336140607836064,-0.02440856177243711,403.63449470770894
2007-09-24,132.4,136.05,1,0,0,0.019245573518090753,0.019101123595505642,0.019245573518090753,411.4026720500435
2007-09-25,133.1,136.7,1,0,0,0.005287009063444037,0.004777655273796144,0.005287009063444037,413.57776170589716
2007-09-26,128.6,132.3,1,0,0,-0.03380916604057105,-0.032187271397219996,-0.03380916604057105,399.5950424896948
2007-09-27,128.8,132.55,1,0,0,0.0015552099533437946,0.0018896447467875443,0.0015552099533437946,400.2164966770816
2007-09-28,128.65,132.3,1,0,0,-0.0011645962732920179,-0.0018860807242550015,-0.0011645962732920179,399.7504060365415
2007-10-01,134.85,138.4,1,0,0,0.04819277108433728,0.046107331821617414,0.04819277108433728,419.01548584553143
2007-10-02,134.3,137.85,1,0,0,-0.004078605858361062,-0.0039739884393064084,-0.004078605858361062,417.3064868302178
2007-10-03,135.85,139.5,1,0,0,0.011541325390915791,0.01196953210010876,0.011541325390915791,422.1227567824653
2007-10-04,135.2,138.8,1,0,0,-0.004784688995215336,-0.005017921146953319,-0.004784688995215336,420.10303067345825
2007-10-05,137.0,140.65,1,0,0,0.013313609467455745,0.013328530259365978,0.013313609467455745,425.69611835993925
2007-10-08,138.75,142.45,1,0,0,0.012773722627737127,0.012797724848915726,0.012773722627737127,431.13384249957346
2007-10-09,133.75,137.55,1,0,0,-0.036036036036036,-0.03439803439803424,-0.036036036036036,415.5974878149041
2007-10-10,133.4,137.15,1,0,0,-0.0026168224299064624,-0.002908033442384661,-0.0026168224299064624,414.5099429869773
2007-10-11,138.25,142.0,1,0,0,0.03635682158920539,0.03536274152387886,0.03635682158920539,429.5802070311065
2007-10-12,139.3,143.05,1,0,0,0.0075949367088608,0.007394366197183144,0.0075949367088608,432.84284151488714
2007-10-15,130.05,133.95,1,0,0,-0.06640344580043067,-0.06361412093673557,-0.06640344580043067,404.1005853482489
2007-10-16,128.15,132.05,1,0,0,-0.014609765474817404,-0.014184397163120366,-0.014609765474817404,398.19677056807456
2007-10-17,129.55,133.5,1,0,0,0.010924697619976609,0.010980689132904065,0.010924697619976609,402.546949879782
2007-10-18,125.4,129.4,1,0,0,-0.03203396372057121,-0.030711610486891305,-0.03203396372057121,389.6517754915065
2007-10-19,125.0,128.95,1,0,0,-0.0031897926634769647,-0.0034775888717157866,-0.0031897926634769647,388.4088671167329
2007-10-22,123.55,127.65,1,0,0,-0.011600000000000055,-0.010081426909654745,-0.011600000000000055,383.90332425817877
2007-10-23,123.85,127.9,1,0,0,0.002428166734115722,0.0019584802193497453,0.002428166734115722,384.8355055392589
2007-10-24,123.5,127.5,1,0,0,-0.0028259991925716488,-0.0031274433150899617,-0.0028259991925716488,383.7479607113321
2007-10-25,120.6,124.7,1,0,0,-0.02348178137651824,-0.0219607843137255,-0.02348178137651824,374.73687499422385
2007-10-26,121.45,125.55,1,0,0,0.0070480928689884426,0.006816359262229232,0.0070480928689884426,377.3780552906177
2007-10-29,122.35,126.45,1,0,0,0.007410456978180324,0.007168458781362075,0.007410456978180324,380.1745991338582
2007-10-30,121.9,126.0,1,0,0,-0.003677973028197723,-0.003558718861209953,-0.003677973028197723,378.77632721223796
2007-10-31,121.35,125.45,1,0,0,-0.0045118949958983245,-0.00436507936507935,-0.0045118949958983245,377.06732819692434
2007-11-01,122.6,126.65,1,0,0,0.010300782859497426,0.009565563969708979,0.010300782859497426,380.9514168680917
2007-11-02,118.9,123.05,1,0,0,-0.030179445350734024,-0.028424792735886384,-0.030179445350734024,369.4545144014364
2007-11-05,119.95,124.1,0,1,0,0.008830950378469371,0.008533116619260372,0.008533116619260372,372.60711285833605
2007-11-06,120.7,124.85,0,1,0,0.0062526052521885145,0.006043513295729275,0.006043513295729275,374.85896889897873
2007-11-07,120.45,124.65,0,1,0,-0.0020712510356255542,-0.0016019223067680333,-0.0016019223067680333,374.2584739548074
2007-11-08,121.9,126.0,0,1,0,0.012038190120381875,0.010830324909747224,0.010830324909747224,378.31181482796416
2007-11-09,121.75,125.8,0,1,0,-0.0012305168170632097,-0.0015873015873015817,-0.0015873015873015817,377.7113198837928
2007-11-12,121.75,125.9,0,1,0,0.0,0.0007949125596184992,0.0007949125596184992,378.01156735587847
2007-11-13,122.6,126.75,0,1,0,0.006981519507186729,0.006751389992057044,0.006751389992057044,380.5636708686068
2007-11-14,124.2,128.3,0,1,0,0.013050570962479746,0.012228796844181655,0.012228796844181655,385.21750668593495
2007-11-15,124.8,128.9,0,1,0,0.004830917874396157,0.004676539360872978,0.004676539360872978,387.01899151844907
2007-11-16,124.9,129.05,0,1,0,0.0008012820512821595,0.001163692785104864,0.001163692785104864,387.46936272657763
2007-11-19,121.65,125.85,0,1,0,-0.026020816653322676,-0.024796590468810664,-0.024796590468810664,377.86144361983565
2007-11-20,124.35,127.75,0,1,0,0.022194821208384674,0.015097338100913849,0.015097338100913849,383.5661455894637
2007-11-21,123.45,126.6,0,1,0,-0.007237635705669376,-0.009001956947162437,-0.009001956947162437,380.11329966047833
2007-11-26,122.1,125.6,0,1,0,-0.010935601458080257,-0.00789889415481837,-0.00789889415481837,377.1108249396214
2007-11-27,122.25,125.6,0,1,0,0.0012285012285013774,0.0,0.0,377.1108249396214
2007-11-28,125.8,128.95,0,1,0,0.029038854805725878,0.026671974522292974,0.026671974522292974,387.16911525449194
2007-11-29,125.2,128.55,0,1,0,-0.004769475357710662,-0.003101977510662879,-0.003101977510662879,385.96812536614925
2007-11-30,125.95,129.2,0,1,0,0.005990415335463295,0.005056398288603381,0.005056398288603381,387.9197339347061
2007-12-03,126.65,129.95,0,1,0,0.0055577610162762525,0.005804953560371473,0.005804953560371473,390.1715899753487
2007-12-04,127.35,130.6,0,1,0,0.0055270430319778185,0.005001923816852605,0.005001923816852605,392.1231985439057
2007-12-05,128.05,131.15,0,1,0,0.005496662740479108,0.004211332312404448,0.004211332312404448,393.774559640377
2007-12-06,125.9,129.05,0,1,0,-0.01679031628270211,-0.016012199771254232,-0.016012199771254232,387.46936272657763
2007-12-07,127.75,131.15,0,1,0,0.014694201747418534,0.016272762495156856,0.016272762495156856,393.774559640377
2007-12-10,130.2,133.5,0,1,0,0.019178082191780632,0.017918414029736818,0.017918414029736818,400.8303752343906
2007-12-11,130.1,133.5,0,1,0,-0.0007680491551458335,0.0,0.0,400.8303752343906
2007-12-12,130.8,134.15,0,1,0,0.005380476556495095,0.004868913857677848,0.004868913857677848,402.78198380294754
2007-12-13,130.15,133.4,0,1,0,-0.00496941896024472,-0.005590756615728609,-0.005590756615728609,400.5301277623049
2007-12-14,130.75,133.95,0,1,0,0.004610065309258449,0.004122938530734421,0.004122938530734421,402.1814888587761
2007-12-17,130.2,133.45,0,1,0,-0.00420650095602304,-0.0037327360955580202,-0.0037327360955580202,400.6802514983477
2007-12-18,131.35,134.55,0,1,1,0.008832565284178306,0.008242787560884368,0.008242787560884368,403.9829736912903
2007-12-19,134.5,137.1,1,0,0,0.023981728207080444,0.018952062430323213,-0.0003716090672613026,403.8328499552474
2007-12-20,133.7,136.3,1,0,0,-0.005947955390334658,-0.005835156819839371,-0.005947955390334658,401.43087017856186
2007-12-21,134.2,136.8,1,0,0,0.0037397157816005944,0.003668378576669129,0.0037397157816005944,402.9321075389903
2007-12-26,133.65,136.25,1,0,0,-0.004098360655737543,-0.004020467836257424,-0.004098360655737543,401.2807464425191
2007-12-27,131.8,134.4,1,0,0,-0.013842124953236001,-0.013577981651376136,-0.013842124953236001,395.7261682089339
2007-12-28,133.1,135.65,1,0,0,0.009863429438543125,0.009300595238095344,0.009863429438543125,399.6293853460478
2007-12-31,136.2,138.75,1,0,0,0.023290758827948954,0.022852930335421906,0.023290758827948954,408.93705698070414
2008-01-02,134.0,136.65,1,0,0,-0.01615271659324513,-0.015135135135135092,-0.01615271659324513,402.3316125948191
2008-01-03,135.2,137.8,1,0,0,0.008955223880596996,0.008415660446395856,0.008955223880596996,405.9345822598473
2008-01-04,132.7,135.3,1,0,0,-0.01849112426035504,-0.018142235123367212,-0.01849112426035504,398.42839545770516
2008-01-07,131.4,134.05,1,0,0,-0.009796533534287777,-0.009238728750923908,-0.009796533534287777,394.52517832059124
2008-01-08,135.45,138.15,1,0,0,0.030821917808218968,0.030585602387168898,0.030821917808218968,406.68520094006146
2008-01-09,135.6,138.3,1,0,0,0.001107419712070845,0.0010857763300760048,0.001107419712070845,407.13557214818996
2008-01-10,136.65,139.3,1,0,0,0.007743362831858391,0.007230657989877098,0.007743362831858391,410.28817060508965
2008-01-11,136.3,139.0,1,0,0,-0.0025612879619465456,-0.002153625269203263,-0.0025612879619465456,409.23730445278983
2008-01-14,137.55,140.25,1,0,0,0.009170946441672712,0.008992805755395628,0.009170946441672712,412.9903978538608
2008-01-15,136.85,139.55,1,0,0,-0.0050890585241731845,-0.004991087344028422,-0.0050890585241731845,410.88866554926096
2008-01-16,134.9,137.6,1,0,0,-0.014249177932042278,-0.01397348620566119,-0.014249177932042278,405.03383984359016
2008-01-17,134.4,137.05,1,0,0,-0.003706449221645647,-0.003997093023255682,-0.003706449221645647,403.5326024831618
2008-01-18,133.1,135.8,1,0,0,-0.00967261904761918,-0.009120758847136035,-0.00967261904761918,399.6293853460478
2008-01-22,135.0,137.7,1,0,0,0.014274981217130112,0.013991163475699286,0.014274981217130112,405.3340873156759
2008-01-23,131.3,133.95,1,0,0,-0.027407407407407325,-0.027233115468409563,-0.027407407407407325,394.22493084850555
2008-01-24,132.35,135.0,1,0,0,0.007996953541507867,0.007838745800671898,0.007996953541507867,397.37752930540523
2008-01-25,131.45,134.05,1,0,0,-0.006800151114469299,-0.007037037037036953,-0.006800151114469299,394.675302056634
2008-01-28,134.2,136.8,1,0,0,0.02092050209205021,0.02051473330846698,0.02092050209205021,402.9321075389904
2008-01-29,133.7,136.3,1,0,0,-0.0037257824143069884,-0.003654970760233911,-0.0037257824143069884,401.430870178562
2008-01-30,136.55,139.15,1,0,0,0.021316379955123477,0.02090975788701388,0.021316379955123477,409.987923133004
2008-01-31,138.15,140.7,1,0,0,0.011717319663127057,0.011139058569888505,0.011717319663127057,414.79188268637506
2008-02-01,139.1,141.65,1,0,0,0.006876583423814697,0.006751954513148695,0.006876583423814697,417.64423367118906
2008-02-04,142.7,145.25,1,0,0,0.025880661394680038,0.0254147546770207,0.025880661394680038,428.4531426662737
